Campaign_Start,Campaign_End,Executed_Date,Campaign_Id,Campaign,Campaign_Category,Category,Market_Area,Channel,Provider,Targeted_Sent,Delivered,Opened_Displayed,Clicked,Unsubscription,Model,HYBRIS_ID,date
20161003,20161010,20161003,2344,TSE_S7_Promo_N1_to_5_Push,GCRM,ONCE,TH,PUSH,,703316,,335383,,,S7,0000002344,2016-10-03
20161003,20161010,20161003,2343,TSE_S7_Promo_S1_to_5_Push,GCRM,ONCE,TH,PUSH,,852953,,151983,,,S7,0000002343,2016-10-03
20161007,20161014,20161007,2383,T_New_Seg_Profile_ID_PN_161004,GCRM,ONCE,ID,PUSH,,1,,,,,,0000002383,2016-10-07
20161017,20161019,20161017,2533,SAVINA_J-Brand_Survey_PushRem_Grp0,GCRM,ONCE,VN,PUSH,,528541,,159597,28088,,,0000002533,2016-10-17
20161017,20161019,20161017,2534,SAVINA_J-Brand_Survey_PushRem_Grp1,GCRM,ONCE,VN,PUSH,,925,,249,55,,,0000002534,2016-10-17
20161017,20161019,20161017,2543,SAVINA_J-Brand_Survey_PushRem_Grp10,GCRM,ONCE,VN,PUSH,,42013,,9921,1008,,,0000002543,2016-10-17
20161017,20161019,20161017,2544,SAVINA_J-Brand_Survey_PushRem_Grp11,GCRM,ONCE,VN,PUSH,,3658,,815,102,,,0000002544,2016-10-17
20161017,20161019,20161017,2545,SAVINA_J-Brand_Survey_PushRem_Grp12,GCRM,ONCE,VN,PUSH,,288766,,100625,10230,,,0000002545,2016-10-17
20161017,20161019,20161017,2535,SAVINA_J-Brand_Survey_PushRem_Grp2,GCRM,ONCE,VN,PUSH,,1451,,482,145,,,0000002535,2016-10-17
20161017,20161019,20161017,2536,SAVINA_J-Brand_Survey_PushRem_Grp3,GCRM,ONCE,VN,PUSH,,892,,270,68,,,0000002536,2016-10-17
20161017,20161019,20161017,2537,SAVINA_J-Brand_Survey_PushRem_Grp4,GCRM,ONCE,VN,PUSH,,1230,,317,64,,,0000002537,2016-10-17
20161017,20161019,20161017,2538,SAVINA_J-Brand_Survey_PushRem_Grp5,GCRM,ONCE,VN,PUSH,,160,,48,9,,,0000002538,2016-10-17
20161017,20161019,20161017,2539,SAVINA_J-Brand_Survey_PushRem_Grp6,GCRM,ONCE,VN,PUSH,,17714,,3665,684,,,0000002539,2016-10-17
20161017,20161019,20161017,2540,SAVINA_J-Brand_Survey_PushRem_Grp7,GCRM,ONCE,VN,PUSH,,31664,,7327,762,,,0000002540,2016-10-17
20161017,20161019,20161017,2541,SAVINA_J-Brand_Survey_PushRem_Grp8,GCRM,ONCE,VN,PUSH,,98438,,23630,2258,,,0000002541,2016-10-17
20161017,20161019,20161017,2542,SAVINA_J-Brand_Survey_PushRem_Grp9,GCRM,ONCE,VN,PUSH,,40628,,9519,881,,,0000002542,2016-10-17
20161018,20161025,20161018,2560,SEPCO_J7_PrimePreOrder_FINAL_PN,GCRM,ONCE,PH,PUSH,,241188,,102755,11230,,J,0000002560,2016-10-18
20161018,20161025,20161018,2559,SEPCO_J7_PrimePreOrder_PN,GCRM,ONCE,PH,PUSH,,670544,,,,,J,0000002559,2016-10-18
20161017,20161019,20161018,2546,SAVINA_J-Brand_Survey_PushRem_Grp13,GCRM,ONCE,VN,PUSH,,271998,,,,,,0000002546,2016-10-18
20161017,20161019,20161018,2561,SAVINA_J-Brand_Survey_PushRem_Grp13A,GCRM,ONCE,VN,PUSH,,144552,,,,,,0000002561,2016-10-18
20161017,20161019,20161018,2563,SAVINA_J-Brand_Survey_PushRem_Grp13AA,GCRM,ONCE,VN,PUSH,,820461,,267064,6669,,,0000002563,2016-10-18
20161017,20161019,20161018,2562,SAVINA_J-Brand_Survey_PushRem_Grp13B,GCRM,ONCE,VN,PUSH,,317116,,,,,,0000002562,2016-10-18
20161017,20161019,20161018,2564,SAVINA_J-Brand_Survey_PushRem_Grp13BB,GCRM,ONCE,VN,PUSH,,820456,,267297,7939,,,0000002564,2016-10-18
20161024,20161030,20161024,2611,SAVINA_S7_TradeIn_Oct24_PN,GCRM,ONCE,VN,PUSH,,435304,,195889,41421,,S7,0000002611,2016-10-24
20161027,20161103,20161027,2646,SAVINA_S7_TRADEUP_PN,GCRM,ONCE,VN,PUSH,,571776,,364468,62586,,S7,0000002646,2016-10-27
20161028,20161104,20161028,2686,SEIN_Gear360_ExclusiveOffers_Push,GCRM,ONCE,ID,PUSH,,48223,,,,,,0000002686,2016-10-28
20161028,20161104,20161028,2687,SEIN_Gear360_ExclusiveOffers_v2_Push,GCRM,ONCE,ID,PUSH,,133387,,96337,17405,,,0000002687,2016-10-28
20161104,20161111,20161104,2766,SEIN_HA_TukarUntung_Push,GCRM,ONCE,ID,PUSH,,77454,,38143,12186,,REF,0000002766,2016-11-04
20161101,20161231,20161107,2423,DDM-Sweepstakes-TH-A5-6-SSwon-C1_EDM,GCRM,ONCE,TH,EMAIL,,713085,495099,20079,5432,,,0000002423,2016-11-07
20161107,20161114,20161107,2774,T_email_ex4,GCRM,ONCE,TH,EMAIL,,1,1,1,,,,0000002774,2016-11-07
20161101,20161231,20161108,2424,DDM-Sweepstakes-TH-A7-8-SSwon-C1_EDM,GCRM,ONCE,TH,EMAIL,,713292,511259,15862,4261,,,0000002424,2016-11-08
20161107,20161114,20161108,2778,Test_DMM_TH_360_Sweepstakes_7Nov,GCRM,ONCE,TH,EMAIL,,4,4,2,2,,,0000002778,2016-11-08
20161109,20161116,20161109,2803,SME_MYSAMSUNG_LIGHTENYOURLIFE_PUSH,GCRM,ONCE,MY,PUSH,,659044,,,,,,0000002803,2016-11-09
20161109,20161116,20161109,2802,SEPCO_MYSAMSUNG_LIGHTENYOURLIFE_PUSH,GCRM,ONCE,PH,PUSH,,851460,,491106,100508,,,0000002802,2016-11-09
20161111,20161118,20161110,2816,SEIN_HA_HarbolnasAlfacart_1_Push,GCRM,ONCE,ID,PUSH,,859271,,293608,32222,,REF,0000002816,2016-11-10
20161111,20161118,20161110,2817,SEIN_HA_HarbolnasAlfacart_2_Push,GCRM,ONCE,ID,PUSH,,859328,,292841,31939,,REF,0000002817,2016-11-10
20161111,20161118,20161110,2818,SEIN_HA_HarbolnasAlfacart_3_Push,GCRM,ONCE,ID,PUSH,,859368,,291780,30467,,REF,0000002818,2016-11-10
20161111,20161118,20161110,2819,SEIN_HA_HarbolnasAlfacart_4_Push,GCRM,ONCE,ID,PUSH,,859327,,291086,30368,,REF,0000002819,2016-11-10
20161111,20161118,20161110,2820,SEIN_HA_HarbolnasAlfacart_5_Push,GCRM,ONCE,ID,PUSH,,808734,,271995,28368,,REF,0000002820,2016-11-10
20161111,20161118,20161110,2821,SEIN_HA_HarbolnasAlfacart_6_Push,GCRM,ONCE,ID,PUSH,,808783,,271619,27723,,REF,0000002821,2016-11-10
20161110,20161117,20161110,2805,SME_S7_BlueCoral_GearVR_PN,GCRM,ONCE,MY,PUSH,,420632,,,,,S7,0000002805,2016-11-10
20161111,20161118,20161110,2822,SEPCO_J2PRIME_OnlineRevolution_Push,GCRM,ONCE,PH,PUSH,,578080,,,,,J,0000002822,2016-11-10
20161101,20161130,20161110,2492,DDM-Sweepstakes-TH-A0-SS1-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,30390,21551,1223,174,,,0000002492,2016-11-10
20161101,20161130,20161110,2493,DDM-Sweepstakes-TH-A0-SS2-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,30470,25402,1585,233,,,0000002493,2016-11-10
20161101,20161130,20161110,2494,DDM-Sweepstakes-TH-A0-SS3-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,30545,23565,1412,243,,,0000002494,2016-11-10
20161027,20161231,20161110,2814,DDM-Sweepstakes-TH-SPwon-C5_Int_Pro_2nd,GCRM,ONCE,TH,EMAIL,,12071,12024,5208,942,,,0000002814,2016-11-10
20161101,20161130,20161112,2495,DDM-Sweepstakes-TH-A1-2-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,559478,482218,17666,2483,,,0000002495,2016-11-12
20161101,20161130,20161112,2496,DDM-Sweepstakes-TH-A3-4-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,707558,572770,19986,2764,,,0000002496,2016-11-12
20161114,20161121,20161114,2856,SEIN_J_Brand_Survey_DN_Push,GCRM,ONCE,ID,PUSH,,152954,,,,,,0000002856,2016-11-14
20161114,20161121,20161114,2857,SEIN_J_Brand_Survey_DP_Push,GCRM,ONCE,ID,PUSH,,152894,,,,,,0000002857,2016-11-14
20161114,20161121,20161114,2855,SEIN_J_Brand_Survey_SMU_Push,GCRM,ONCE,ID,PUSH,,356488,,,,,,0000002855,2016-11-14
20161114,20161121,20161114,2854,SEIN_J_Brand_Survey_SSF_Push,GCRM,ONCE,ID,PUSH,,13167,,,,,,0000002854,2016-11-14
20161114,20161121,20161114,2851,SEIN_J_Brand_Survey_Test_Grp_A_Push,GCRM,ONCE,ID,PUSH,,610645,,,,,,0000002851,2016-11-14
20161114,20161121,20161114,2852,SEIN_J_Brand_Survey_Test_Grp_B_Push,GCRM,ONCE,ID,PUSH,,610487,,,,,,0000002852,2016-11-14
20161114,20161121,20161114,2853,SEIN_J_Brand_Survey_TF_Push,GCRM,ONCE,ID,PUSH,,125848,,,,,,0000002853,2016-11-14
20161114,20161121,20161114,2858,SEIN_J_Brand_Survey_USG_Push,GCRM,ONCE,ID,PUSH,,5006040,,,,,,0000002858,2016-11-14
20161114,20161121,20161114,2859,SME_MYSAMSUNG_LYL_Nov15_Push,GCRM,ONCE,MY,PUSH,,866869,,554255,53641,,,0000002859,2016-11-14
20161114,20161121,20161114,2860,SEPCO_MYSAMSUNG_LYL_Nov17_Push,GCRM,ONCE,PH,PUSH,,862483,,263612,1324,,,0000002860,2016-11-14
20161101,20161130,20161114,2497,DDM-Sweepstakes-TH-A5-6-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,710380,600526,28237,4565,,,0000002497,2016-11-14
20161114,20161115,20161114,2849,T1_DDM-3rdParty-KBank-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,10,10,7,,,,0000002849,2016-11-14
20161114,20161121,20161114,2850,SAVINA_A5_TradeUp_Push,GCRM,ONCE,VN,PUSH,,724614,,249118,36322,,A,0000002850,2016-11-14
20161115,20161122,20161115,2875,SEIN_J_Brand_Survey_USG_1_Push,GCRM,ONCE,ID,PUSH,,798641,,,,,,0000002875,2016-11-15
20161115,20161122,20161115,2876,SEIN_J_Brand_Survey_USG_2_Push,GCRM,ONCE,ID,PUSH,,798629,,,,,,0000002876,2016-11-15
20161115,20161122,20161115,2877,SEIN_J_Brand_Survey_USG_3_Push,GCRM,ONCE,ID,PUSH,,848584,,,,,,0000002877,2016-11-15
20161115,20161122,20161115,2878,SEIN_J_Brand_Survey_USG_4_Push,GCRM,ONCE,ID,PUSH,,848535,,,,,,0000002878,2016-11-15
20161115,20161122,20161115,2879,SEIN_J_Brand_Survey_USG_5_Push,GCRM,ONCE,ID,PUSH,,848426,,,,,,0000002879,2016-11-15
20161115,20161122,20161115,2880,SEIN_J_Brand_Survey_USG_6_Push,GCRM,ONCE,ID,PUSH,,848415,,,,,,0000002880,2016-11-15
20161101,20161231,20161115,2684,DDM-CE-Promo-TH-D1-NT-Bounce-Push,GCRM,ONCE,TH,PUSH,,42,,11,2,,TV,0000002684,2016-11-15
20161101,20161231,20161115,2887,DDM-CE-Promo-TH-D1-T-Bounce-Push_F,GCRM,ONCE,TH,PUSH,,16,,1,,,TV,0000002887,2016-11-15
20161101,20161231,20161115,2685,DDM-CE-Promo-TH-D3-Bounce-Push,GCRM,ONCE,TH,PUSH,,97,,7,,,TV,0000002685,2016-11-15
20161115,20161119,20161115,2883,DDM-3rdParty-KBank-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,8124,6173,294,15,,,0000002883,2016-11-15
20161115,20161119,20161115,2882,DDM-3rdParty-TMBBank-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,4826,3644,514,23,,,0000002882,2016-11-15
20161101,20161231,20161115,2889,DDM-Line-Promo-XX_Bounce_PUSH_F,GCRM,ONCE,TH,PUSH,,43,,25,1,,,0000002889,2016-11-15
20161101,20161231,20161115,2886,DDM-Random-Promo-TH-Bounce_Push_F,GCRM,ONCE,TH,PUSH,,2519,,127,11,,,0000002886,2016-11-15
20161101,20161231,20161115,2885,DDM-Sweepstakes-TH-A_Int_Bounce-Weekly_F,GCRM,PERIODIC,TH,PUSH,,680,,341,100,,,0000002885,2016-11-15
20161101,20161231,20161115,2428,DDM-Sweepstakes-TH-A0-14-SS4-C2_Bounce_P,GCRM,ONCE,TH,PUSH,,767976,,130931,13506,,,0000002428,2016-11-15
20161101,20161231,20161115,2427,DDM-Sweepstakes-TH-A13-14-SSwon-C1_EDM,GCRM,ONCE,TH,EMAIL,,209610,208665,10910,2715,,,0000002427,2016-11-15
20161115,20161122,20161115,2890,DDM-Sweepstakes-TH-A13-14-SSwon-C1_EDM_2,GCRM,ONCE,TH,EMAIL,,493722,427681,21066,4967,,,0000002890,2016-11-15
20161101,20161130,20161115,2498,DDM-Sweepstakes-TH-A7-8-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,506630,474190,26258,4216,,,0000002498,2016-11-15
20161101,20161231,20161115,2888,DDM-Ultimate-Promo-X_Bounce_PUSH_F,GCRM,ONCE,TH,PUSH,,25,,7,,,,0000002888,2016-11-15
20161115,20161122,20161115,2884,T_TH_email,GCRM,ONCE,TH,EMAIL,,2,2,1,,,,0000002884,2016-11-15
20161115,20161115,20161115,2874,T1_DDM-3rdParty-CircleCondo-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,10,10,7,1,,,0000002874,2016-11-15
20161115,20161115,20161115,2873,T1_DDM-3rdParty-TMBBank-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,10,10,7,,,,0000002873,2016-11-15
20161115,20161115,20161115,2872,T2_DDM-3rdParty-KBank-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,10,10,7,1,,,0000002872,2016-11-15
20161116,20161123,20161116,2913,SEIN_Gear360_W2_Nov17_Push,GCRM,ONCE,ID,PUSH,,216760,,696,283,,,0000002913,2016-11-16
20161115,20161119,20161116,2881,DDM-3rdParty-CircleCondo-Promo-TH_eDM,GCRM,ONCE,TH,EMAIL,,58539,51992,7792,380,,,0000002881,2016-11-16
20161101,20161130,20161116,2499,DDM-Sweepstakes-TH-A9-10-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,612623,612623,33293,4434,,,0000002499,2016-11-16
20161101,20161231,20161117,2914,DDM-DMP-Promo-TH-EDM,GCRM,ONCE,TH,EMAIL,,986,985,544,87,,,0000002914,2016-11-17
20161101,20161231,20161117,2681,DDM-Random-Promo-TH-Reminder_EDM,GCRM,ONCE,TH,EMAIL,,167585,166336,12959,637,,,0000002681,2016-11-17
20161101,20161231,20161117,2420,DDM-Sweepstakes-TH_Intend_Remind_EDM,GCRM,PERIODIC,TH,EMAIL,,105994,104047,33687,4378,,,0000002420,2016-11-17
20161101,20161130,20161117,2500,DDM-Sweepstakes-TH-A11-12-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,538320,534406,35882,4663,,,0000002500,2016-11-17
20161101,20161231,20161117,2706,DDM-Ultimate-Promo-X_Reminder_EDM,GCRM,ONCE,TH,EMAIL,,7202,7138,1550,194,,,0000002706,2016-11-17
20161118,20161125,20161118,2935,SAPL_GearS3_EA_Launch_PN,GCRM,ONCE,SG,PUSH,,112260,,26859,7734,,,0000002935,2016-11-18
20161118,20161125,20161118,2936,SAPL_GearS3_Loyalist_Launch_PN,GCRM,ONCE,SG,PUSH,,36482,,8368,2397,,,0000002936,2016-11-18
20161118,20161125,20161118,2937,SAPL_GearS3_NonMobLoyalist_Launch_PN,GCRM,ONCE,SG,PUSH,,583,,3,2,,,0000002937,2016-11-18
20161101,20161231,20161118,2665,DDM-Sweepstakes-TH-A0SS1_Rem_Push,GCRM,ONCE,TH,PUSH,,18949,,217,56,,,0000002665,2016-11-18
20161101,20161231,20161118,2666,DDM-Sweepstakes-TH-A0SS2_Rem_Push,GCRM,ONCE,TH,PUSH,,21639,,225,59,,,0000002666,2016-11-18
20161101,20161231,20161118,2667,DDM-Sweepstakes-TH-A0SS3_Rem_Push,GCRM,ONCE,TH,PUSH,,20581,,210,63,,,0000002667,2016-11-18
20161101,20161231,20161118,2673,DDM-Sweepstakes-TH-A11-12_Rem_Push,GCRM,ONCE,TH,PUSH,,444390,,11014,3941,,,0000002673,2016-11-18
20161101,20161231,20161118,2668,DDM-Sweepstakes-TH-A1-2_Rem_Push,GCRM,ONCE,TH,PUSH,,416516,,4591,1304,,,0000002668,2016-11-18
20161101,20161231,20161118,2674,DDM-Sweepstakes-TH-A13-14_Rem_Push,GCRM,ONCE,TH,PUSH,,546450,,12973,4695,,,0000002674,2016-11-18
20161101,20161130,20161118,2501,DDM-Sweepstakes-TH-A13-14-SSwon-C1_EDM_R,GCRM,ONCE,TH,EMAIL,,632702,632702,37689,5103,,,0000002501,2016-11-18
20161101,20161231,20161118,2669,DDM-Sweepstakes-TH-A3-4_Rem_Push,GCRM,ONCE,TH,PUSH,,495354,,5314,1434,,,0000002669,2016-11-18
20161101,20161231,20161118,2670,DDM-Sweepstakes-TH-A5-6_Rem_Push,GCRM,ONCE,TH,PUSH,,516893,,5405,1568,,,0000002670,2016-11-18
20161101,20161231,20161118,2671,DDM-Sweepstakes-TH-A7-8_Rem_Push,GCRM,ONCE,TH,PUSH,,417379,,11095,4106,,,0000002671,2016-11-18
20161101,20161231,20161118,2672,DDM-Sweepstakes-TH-A9-10_Rem_Push,GCRM,ONCE,TH,PUSH,,519938,,13202,4661,,,0000002672,2016-11-18
20161101,20161231,20161118,2925,DDM-TH-3rdParty-CircleCondo-Rem_EDM,GCRM,ONCE,TH,EMAIL,,56280,56280,7336,310,,,0000002925,2016-11-18
20161101,20161231,20161118,2926,DDM-TH-3rdParty-KBank-Rem_EDM,GCRM,ONCE,TH,EMAIL,,8025,8025,811,55,,,0000002926,2016-11-18
20161101,20161231,20161118,2927,DDM-TH-3rdParty-TMBBank-Rem_EDM,GCRM,ONCE,TH,EMAIL,,4681,4681,798,31,,,0000002927,2016-11-18
20161101,20161231,20161119,2696,DDM-CE-Promo-TH-D1-NT-Reminder_EDM,GCRM,ONCE,TH,EMAIL,,6508,6508,1137,103,,TV,0000002696,2016-11-19
20161101,20161231,20161119,2695,DDM-CE-Promo-TH-D1-T-Reminder_EDM,GCRM,ONCE,TH,EMAIL,,6439,6439,1090,84,,TV,0000002695,2016-11-19
20161101,20161231,20161119,2697,DDM-CE-Promo-TH-D3-Reminder_EDM,GCRM,ONCE,TH,EMAIL,,26836,26836,4363,304,,TV,0000002697,2016-11-19
20161101,20161231,20161119,2711,DDM-Line-Promo-XX_Reminder_EDM,GCRM,ONCE,TH,EMAIL,,47788,47788,10605,1143,,,0000002711,2016-11-19
20161121,20161128,20161121,2963,SEPCO_J2_Prime_OnlineRevolution_W1_Push,GCRM,ONCE,PH,PUSH,,578056,,,,,J,0000002963,2016-11-21
20161101,20161231,20161121,2513,DDM-Sweepstakes-TH-A_Int_Remind_Periodic,GCRM,PERIODIC,TH,PUSH,,70934,,35167,6727,,,0000002513,2016-11-21
20161122,20161129,20161122,2983,T_SEAU_ExceptionaCamp_PN2,GCRM,IGNORE MKT PERM.,AU,PUSH,,2,,,,,,0000002983,2016-11-22
20161121,20161125,20161122,2970,SEIN_J_Brand_Survey_DN_Push_F,GCRM,ONCE,ID,PUSH,,152451,,,,,,0000002970,2016-11-22
20161121,20161125,20161122,2971,SEIN_J_Brand_Survey_DP_Push_F,GCRM,ONCE,ID,PUSH,,147075,,,,,,0000002971,2016-11-22
20161121,20161125,20161122,2969,SEIN_J_Brand_Survey_SMU_Push_F,GCRM,ONCE,ID,PUSH,,355163,,,,,,0000002969,2016-11-22
20161121,20161125,20161122,2968,SEIN_J_Brand_Survey_SSF_Push_F,GCRM,ONCE,ID,PUSH,,12956,,,,,,0000002968,2016-11-22
20161122,20161125,20161122,2965,SEIN_J_Brand_Survey_Test_Grp_A_Push_F,GCRM,ONCE,ID,PUSH,,609842,,,,,,0000002965,2016-11-22
20161122,20161125,20161122,2966,SEIN_J_Brand_Survey_Test_Grp_B_Push_F,GCRM,ONCE,ID,PUSH,,609550,,,,,,0000002966,2016-11-22
20161121,20161125,20161122,2967,SEIN_J_Brand_Survey_TF_Push_F,GCRM,ONCE,ID,PUSH,,124871,,,,,,0000002967,2016-11-22
20161121,20161125,20161122,2972,SEIN_J_Brand_Survey_USG_1_Push_F,GCRM,ONCE,ID,PUSH,,801976,,,,,,0000002972,2016-11-22
20161121,20161125,20161122,2973,SEIN_J_Brand_Survey_USG_2_Push_F,GCRM,ONCE,ID,PUSH,,414362,,,,,,0000002973,2016-11-22
20161122,20161125,20161122,2974,SEIN_J_Brand_Survey_USG_3_Push_F,GCRM,ONCE,ID,PUSH,,852664,,,,,,0000002974,2016-11-22
20161122,20161125,20161122,2975,SEIN_J_Brand_Survey_USG_4_Push_F,GCRM,ONCE,ID,PUSH,,852040,,,,,,0000002975,2016-11-22
20161122,20161125,20161122,2976,SEIN_J_Brand_Survey_USG_5_Push_F,GCRM,ONCE,ID,PUSH,,851961,,,,,,0000002976,2016-11-22
20161122,20161125,20161122,2977,SEIN_J_Brand_Survey_USG_6_Push_F,GCRM,ONCE,ID,PUSH,,858164,,,,,,0000002977,2016-11-22
20161124,20161201,20161124,3000,SEIN_S7EdgeCoralBlueGearFit2_Nov24_Push,GCRM,ONCE,ID,PUSH,,35060,,17015,3994,,S7,0000003000,2016-11-24
20161101,20161231,20161124,2993,DDM-DMP-Promo-TH-Rem1-EDM,GCRM,ONCE,TH,EMAIL,,1514,1512,687,118,,,0000002993,2016-11-24
20161124,20161201,20161124,2997,TSE_GalaxyGifts_ShinsenFishMkt_Grp1_Push,GCRM,ONCE,TH,PUSH,,737336,,275318,33645,,,0000002997,2016-11-24
20161124,20161201,20161124,2999,TSE_GalaxyGifts_ShinsenFishMkt_Grp2_Push,GCRM,ONCE,TH,PUSH,,737349,,275029,33665,,,0000002999,2016-11-24
20161124,20161201,20161124,3004,SAVINA_Tradeup_S7_Nov25_Push,GCRM,ONCE,VN,PUSH,,606389,,350259,44642,,S7,0000003004,2016-11-24
20161125,20161202,20161125,3010,SEIN_A9PRO2016_Nov26_Grp1_Push,GCRM,ONCE,ID,PUSH,,723152,,270495,29897,,A,0000003010,2016-11-25
20161125,20161202,20161125,3011,SEIN_A9PRO2016_Nov26_Grp2_Push,GCRM,ONCE,ID,PUSH,,723104,,270222,30237,,A,0000003011,2016-11-25
20161101,20161231,20161125,2990,DDM-TH-3rdParty-CircleCondo-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,56142,49864,6977,220,,,0000002990,2016-11-25
20161101,20161231,20161125,2991,DDM-TH-3rdParty-KBank-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,8007,7159,752,21,,,0000002991,2016-11-25
20161101,20161231,20161125,2992,DDM-TH-3rdParty-TMBBank-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,4669,4255,755,16,,,0000002992,2016-11-25
20161010,20161231,20161128,2699,DDM-CE-Promo-TH-D1-NT-Reminder_PUSH,GCRM,ONCE,TH,PUSH,,3368,,1297,175,,TV,0000002699,2016-11-28
20161101,20161231,20161128,2698,DDM-CE-Promo-TH-D1-T-Reminder_PUSH,GCRM,ONCE,TH,PUSH,,3394,,1298,207,,TV,0000002698,2016-11-28
20161101,20161231,20161128,2700,DDM-CE-Promo-TH-D3-NT-Reminder_PUSH,GCRM,ONCE,TH,PUSH,,23564,,7556,1063,,TV,0000002700,2016-11-28
20161101,20161231,20161128,2712,DDM-Line-Promo-XX_Reminder_PUSH,GCRM,ONCE,TH,PUSH,,14350,,6374,1012,,,0000002712,2016-11-28
20161101,20161231,20161128,2682,DDM-Random-Promo-TH-Reminder_Push,GCRM,ONCE,TH,PUSH,,141642,,47572,4523,,,0000002682,2016-11-28
20161101,20161231,20161128,2707,DDM-Ultimate-Promo-X_Reminder_PUSH,GCRM,ONCE,TH,PUSH,,4034,,2129,415,,,0000002707,2016-11-28
20161129,20161206,20161129,3038,SEIN_S7_S7E_Berkarya_dalam_gelap_push,GCRM,ONCE,ID,PUSH,,84616,,63321,10638,,S7,0000003038,2016-11-29
20161129,20161206,20161129,3046,T_DDM-Sweepstakes-TH-A0-14-Reminder2_EDM,GCRM,ONCE,TH,EMAIL,,10,10,7,3,,,0000003046,2016-11-29
20161129,20161206,20161129,3047,T2_DDM-Sweepstakes-TH-A0-14-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,10,10,7,1,,,0000003047,2016-11-29
20161129,20161206,20161129,3049,T4_DDM-Sweepstakes-TH-A0-14-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,10,10,7,3,,,0000003049,2016-11-29
20161130,20161207,20161130,3062,SEIN_S7_S7E_Berkarya_dalam_gelap_push,GCRM,ONCE,ID,PUSH,,84610,,,,,S7,0000003062,2016-11-30
20161101,20161211,20161130,3050,DDM-Sweepstakes-TH-A0-ss1-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,25797,25350,1999,256,,,0000003050,2016-11-30
20161101,20161211,20161130,3053,DDM-Sweepstakes-TH-A0-ss2-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,25840,25367,1863,226,,,0000003053,2016-11-30
20161101,20161211,20161130,3052,DDM-Sweepstakes-TH-A0-ss3-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,25986,25506,1786,240,,,0000003052,2016-11-30
20161101,20161211,20161130,3054,DDM-Sweepstakes-TH-A1-2-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,529450,527220,34371,4254,,,0000003054,2016-11-30
20161101,20161211,20161130,3055,DDM-Sweepstakes-TH-A3-4-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,598760,596914,37208,4691,,,0000003055,2016-11-30
20161130,20161207,20161130,3063,TSE_SSpay_SoftLaunch_BattPack_Dec1_Push,GCRM,ONCE,TH,PUSH,,926,,817,718,,,0000003063,2016-11-30
20161201,20161208,20161201,3081,SEIN_TabA2016_w_SPen_Launch_Push,GCRM,ONCE,ID,PUSH,,785877,,419263,43503,,,0000003081,2016-12-01
20161101,20161231,20161201,3064,DDM-DMP-Promo-TH-Rem2-EDM,GCRM,ONCE,TH,EMAIL,,1753,1750,627,67,,,0000003064,2016-12-01
20161101,20161211,20161201,3060,DDM-Sweepstakes-TH-A11-12-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,528071,520882,30219,3500,,,0000003060,2016-12-01
20161101,20161211,20161201,3061,DDM-Sweepstakes-TH-A13-14-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,616313,577972,30974,3771,,,0000003061,2016-12-01
20161101,20161211,20161201,3056,DDM-Sweepstakes-TH-A5-6-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,487250,485930,22893,2903,,,0000003056,2016-12-01
20161101,20161211,20161201,3057,DDM-Sweepstakes-TH-A7-8-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,503458,501594,25618,3373,,,0000003057,2016-12-01
20161101,20161211,20161201,3058,DDM-Sweepstakes-TH-A9-10-Rem2_EDM,GCRM,ONCE,TH,EMAIL,,605146,597414,31909,3993,,,0000003058,2016-12-01
20161101,20161231,20161204,3090,DDM-Sweepstakes-TH-A0SS1_Rem4_PUSH,GCRM,ONCE,TH,PUSH,,21701,,7214,646,,,0000003090,2016-12-04
20161101,20161231,20161205,3091,DDM-Sweepstakes-TH-A0SS2_Rem4_PUSH,GCRM,ONCE,TH,PUSH,,21688,,7227,607,,,0000003091,2016-12-05
