"tier","agency","principal__l1","shop_id","is_cbp","offsite__managed","paid_ads__managed","metrics","grass_month","month","actual_2021","target_2022"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","paid ads","2021-03-01 00:00:00.0","3","2506.6117149407187",
"Tier 1","GroupM","Suntory Pepsico","112804856","Non CBP","1","1","paid ads","2021-07-01 00:00:00.0","7",,
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","8923.465442816669","5991.90096593244"
"Tier 1","OMD","HP","142007769","Non CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","437.944457131765","22.85113032576859"
"Tier 2","OnPoint","Unilever International","39232661","CBP","0","1","paid ads","2021-11-01 00:00:00.0","11","1099.6102339092618",
"Tier 1","OMD","Philips","94123517","Non CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","279.067717304012","14.561236417041952"
"Tier 2","Intrepid","Panasonic","189431669","CBP","0","1","paid ads","2021-07-01 00:00:00.0","7","1307.3199034606446",
"Tier 1","OMD","Yankee","347687037","Non CBP","1","1","paid ads","2021-07-01 00:00:00.0","7","1943.6054861168152","101.41373304736535"
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","paid ads","2021-04-01 00:00:00.0","4","2919.671039155064",
"Tier 1","GroupM","Unicharm","63522286","CBP","1","1","paid ads","2021-04-01 00:00:00.0","4","399.0142366585621","267.92884506319854"
"Tier 2","PMAX","Unilever","219192749","CBP","1","0","paid ads","2021-03-01 00:00:00.0","3","0.0",
"Tier 2","OnPoint","CJ","253598734","Non CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","936.4662063913204",
"Tier 2","OnPoint","Vpmilk","320322244","Non CBP","0","1","paid ads","2021-09-01 00:00:00.0","9",,
"Tier 1","Dentsu","RB Health","61792033","CBP","1","0","paid ads","2021-01-01 00:00:00.0","1","0.0","0.0"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","paid ads","2021-05-01 00:00:00.0","5","0.0","0.0"
"Tier 2","OnPoint","Hafele","362649986","Non CBP","0","0","paid ads","2021-05-01 00:00:00.0","5","0.0",
"Tier 2","PMAX","Lock&Lock","55771655","CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","8108.472445310332",
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","paid ads","2021-04-01 00:00:00.0","4","618.6880742569027","415.43475385283443"
"Tier 1","GroupM","P&G","148910286","CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","16052.644810991327","10778.98027006742"
"Tier 1","GroupM","Lavie","244183031","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8",,
"Tier 2","1 Digital","DStore.Official","432185343","Non CBP","1","1","paid ads","2021-12-01 00:00:00.0","12",,
"Tier 1","Publicis","L'Oreal ACD","37251700","CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","31790.04547816867","9214.725008054453"
"Tier 1","GroupM","Karcher","45544299","Non CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","910.6168800553519","611.4582051293038"
"Tier 1","GroupM","Nutifood","132920733","Non CBP","1","1","paid ads","2021-04-01 00:00:00.0","4",,
"Tier 2","OnPoint","BOSCH","75810249","Non CBP","1","1","paid ads","2021-03-01 00:00:00.0","3",,
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","82712.63043883546","55539.6211704087"
"Tier 1","Publicis","L'Oreal CPD","421677475","CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","5634.998278716741","1633.371666451173"
"Tier 1","GroupM","Unilever","26947756","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","4963.893830161282","3333.1400705622177"
"Tier 1","OMD","Star Kombucha","218106617","Non CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","50.94982173707596","2.6584672956331246"
"Tier 1","GroupM","BRAND’S Suntory","295384841","Non CBP","1","1","paid ads","2021-02-01 00:00:00.0","2","3.648101419736251","2.4496158539318995"
"Tier 1","GroupM","Suntory Pepsico","112804856","Non CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","530.693026689055","356.3481115726767"
"Tier 1","OMD","Sanofi","165026318","Non CBP","1","1","paid ads","2021-05-01 00:00:00.0","5","0.2049325858117713","0.010693002617390309"
"Tier 1","OMD","Sanofi","165026318","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","309.2339265390046","16.135253321326733"
"Tier 2","OnPoint","Taisun","132894999","Non CBP","0","1","paid ads","2021-10-01 00:00:00.0","10","511.1870253496305",
"Tier 2","OnPoint","CJ","253598734","Non CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","729.804736379962",
"Tier 1","Dentsu","Galderma","518445856","Non CBP","1","0","paid ads","2021-10-01 00:00:00.0","10","0.0","0.0"
"Tier 1","Publicis","Budweiser","145529863","Non CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","661.0564316501259","191.61511538713796"
"Tier 1","Dentsu","Philips","284593651","CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","1534.3132499864112","5381.380666586137"
"Tier 1","OMD","Yankee","347687037","Non CBP","1","1","paid ads","2021-12-01 00:00:00.0","12","5166.468011956932","269.57672815030435"
"Tier 2","OnPoint","Kamart","89771749","Non CBP","0","0","paid ads","2021-09-01 00:00:00.0","9","0.0",
"Tier 1","GroupM","Bayer","165012996","Non CBP","1","1","paid ads","2021-02-01 00:00:00.0","2","666.3445767222487","447.43499467686723"
"Tier 2","OnPoint","Shiseido Prestige","392896126","Non CBP","0","0","paid ads","2021-03-01 00:00:00.0","3","0.0",
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1",,
"Tier 1","GroupM","Shiseido Prestige","392896126","Non CBP","1","1","paid ads","2021-12-01 00:00:00.0","12","948.2806192300317","636.7485361769866"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","paid ads","2021-12-01 00:00:00.0","12","32.98582492863382","22.14921966342846"
"Tier 2","Intrepid","Philips Lighting","415473016","Non CBP","1","1","paid ads","2021-07-01 00:00:00.0","7","512.4543915415765",
"Tier 1","GroupM","Colgate-Palmolive Vietnam","130860061","CBP","1","1","paid ads","2021-05-01 00:00:00.0","5","6808.306235633656","4571.620405892491"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","paid ads","2021-05-01 00:00:00.0","5","0.0",
"Tier 1","GroupM","Unicharm","63524190","CBP","1","1","paid ads","2021-05-01 00:00:00.0","5",,
"Tier 1","Dentsu","Mentholatum","164940823","CBP","1","0","paid ads","2021-10-01 00:00:00.0","10","0.0","0.0"
"Tier 1","OMD","SC Johnson","340382054","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","268.2323686975728","13.995868003082595"
"Tier 1","Dentsu","GroupSEB","254657873","CBP","1","0","paid ads","2021-08-01 00:00:00.0","8","0.0","0.0"
"Tier 1","Publicis","L'Oreal PPD","487013605","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","2492.7074027829417","722.541062671976"
"Tier 1","OMD","Sanofi","165026318","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","568.829396148601","29.680463932916233"
"Tier 1","GroupM","Nutifood","132920733","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9",,
"Tier 1","Publicis","L'Oreal ACD","37251700","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","573.5029367259725","166.2366874206159"
"Tier 1","Dentsu","Philips","284593651","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","908.8408964351156","3187.6273173825884"
"Tier 2","OnPoint","Archcafe","145969704","Non CBP","0","0","paid ads","2021-10-01 00:00:00.0","10","0.0",
"Tier 1","Publicis","L'Oreal PPD","487013605","Non CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","1793.1540901715337","519.7671657735114"
"Tier 1","OMD","HP","142007769","Non CBP","1","1","paid ads","2021-05-01 00:00:00.0","5","1215.0356009319182","63.39830637242234"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","paid ads","2021-12-01 00:00:00.0","12","853.5141645615914","573.1150504079662"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","paid ads","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 1","Dentsu","Mentholatum","95753434","CBP","1","0","paid ads","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 1","GroupM","Suntory Pepsico","112804856","Non CBP","1","1","paid ads","2021-04-01 00:00:00.0","4",,
"Tier 1","OMD","Star Kombucha","218106617","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","219.44949245648095","11.450467908395165"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","568.8293961486011","381.95580294170185"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","paid ads","2021-09-01 00:00:00.0","9","0.0",
"Tier 1","GroupM","OPPO","25452983","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","160.1542682184149","107.53989249867249"
"Tier 1","GroupM","Sanofi","165026318","Non CBP","1","1","paid ads","2021-02-01 00:00:00.0","2",,
"Tier 1","GroupM","KC","35284879","CBP","1","1","paid ads","2021-02-01 00:00:00.0","2",,
"Tier 1","Dentsu","Panasonic","189431669","CBP","1","0","paid ads","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 1","Dentsu","Heineken","453043569","Non CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","109.77392516125498","385.01608362130935"
"Tier 2","Intrepid","Stanley","26370958","Non CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","26.53903440207689",
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","paid ads","2021-08-01 00:00:00.0","8","0.0",
"Tier 1","Dentsu","RB Health","61792033","CBP","1","0","paid ads","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 2","1 Digital","Seagate","279742060","Non CBP","0","0","paid ads","2021-12-01 00:00:00.0","12","0.0",
"Tier 2","1 Digital","Huawei","93963889","CBP","0","0","paid ads","2021-07-01 00:00:00.0","7","0.0",
"Tier 2","OnPoint","Taisun","303751418","Non CBP","0","1","paid ads","2021-07-01 00:00:00.0","7",,
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","paid ads","2021-04-01 00:00:00.0","4","728.7879546300676","38.02680513454107"
"Tier 2","OnPoint","Shiseido Prestige","392896126","Non CBP","0","0","paid ads","2021-09-01 00:00:00.0","9","0.0",
"Tier 1","GroupM","Marico","32467552","Non CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","516.2097706148327","346.6229395958144"
"Tier 2","PMAX","LG Beauty","199300768","CBP","1","0","paid ads","2021-01-01 00:00:00.0","1","0.0",
"Tier 1","OMD","Yankee","347687037","Non CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","92.29878862730511","4.815979774345082"
"Tier 1","GroupM","Shiseido Prestige","392896126","Non CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","204.4476018752076","137.28184313693603"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","paid ads","2021-02-01 00:00:00.0","2","49836.16261458767","33463.83227707749"
"Tier 1","GroupM","FCV","127691603","Non CBP","1","1","paid ads","2021-02-01 00:00:00.0","2",,
"Tier 2","Intrepid","Yves Rocher","111139273","Non CBP","1","1","paid ads","2021-03-01 00:00:00.0","3",,
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","879.7536790586262","590.7342784161775"
"Tier 1","GroupM","Unicharm","63521925","CBP","1","1","paid ads","2021-07-01 00:00:00.0","7","102.06664897435557","68.53539765442146"
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","paid ads","2021-07-01 00:00:00.0","7","817.1019301188044","548.6650758854419"
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","paid ads","2021-06-01 00:00:00.0","6","0.0","0.0"
"Tier 2","OnPoint","CJ","253598734","Non CBP","1","1","paid ads","2021-06-01 00:00:00.0","6","1084.7869478434438",
"Tier 1","OMD","Beiersdorf","61922582","Non CBP","1","1","paid ads","2021-06-01 00:00:00.0","6","9426.730082885964","491.8693093655467"
"Tier 2","PMAX","Logitech","52679373","Non CBP","1","0","paid ads","2021-04-01 00:00:00.0","4","0.0",
"Tier 1","GroupM","P&G","148910286","CBP","1","1","paid ads","2021-04-01 00:00:00.0","4","9835.07809460462","6604.027808783786"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","paid ads","2021-04-01 00:00:00.0","4",,
"Tier 1","GroupM","Unilever","344198140","CBP","1","1","paid ads","2021-04-01 00:00:00.0","4","350.35988545832674","235.25857185805177"
"Tier 2","OnPoint","Gunam","372959333","Non CBP","0","0","paid ads","2021-05-01 00:00:00.0","5","0.0",
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","paid ads","2021-02-01 00:00:00.0","2","290.5017315678514","195.0652038875405"
"Tier 2","PMAX","Groupe SEB","254657873","CBP","1","0","paid ads","2021-02-01 00:00:00.0","2","0.0",
"Tier 2","PMAX","Unilever","219192749","CBP","1","0","paid ads","2021-01-01 00:00:00.0","1","0.0",
"Tier 1","Publicis","Budweiser","145529863","Non CBP","1","1","paid ads","2021-06-01 00:00:00.0","6",,
"Tier 1","OMD","Philips","94123517","Non CBP","1","1","paid ads","2021-06-01 00:00:00.0","6","433.9147791373772","22.64086919442852"
"Tier 1","GroupM","Fonterra","135890280","CBP","1","1","paid ads","2021-07-01 00:00:00.0","7",,
"Tier 1","Dentsu","Bitis","25211549","CBP","1","0","paid ads","2021-05-01 00:00:00.0","5","0.0","0.0"
"Tier 2","OnPoint","Brother","310986511","Non CBP","0","1","paid ads","2021-12-01 00:00:00.0","12","936.0725887869361",
"Tier 1","GroupM","Marico","32467552","Non CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","1031.820381560953","692.8435573111092"
"Tier 2","OnPoint","Triumph","287631188","Non CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","1032.6307088217884",
"Tier 2","OnPoint","Unicharm","306498901","Non CBP","0","0","paid ads","2021-10-01 00:00:00.0","10","0.0",
"Tier 1","GroupM","Shiseido CPC","106909158","CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","1192.733936311775","800.8932931812952"
"Tier 1","GroupM","Karcher","45544299","Non CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","125.70630435045561","84.40888030419049"
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","1017.5653899673046","683.271659661402"
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","paid ads","2021-03-01 00:00:00.0","3","2023.8601373542485","1358.975343114827"
"Tier 1","GroupM","Nutifood","132920733","Non CBP","1","1","paid ads","2021-01-01 00:00:00.0","1",,
"Tier 1","GroupM","Nestlé","108166524","CBP","1","1","paid ads","2021-02-01 00:00:00.0","2","479.1230429153093","321.7200584281697"
"Tier 1","GroupM","Perfetti Van Melle","240741596","Non CBP","1","1","paid ads","2021-02-01 00:00:00.0","2",,
"Tier 1","GroupM","Suntory Pepsico","112804856","Non CBP","1","1","paid ads","2021-02-01 00:00:00.0","2",,
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","paid ads","2021-12-01 00:00:00.0","12","0.0","0.0"
"Tier 2","OnPoint","Taisun","132894999","Non CBP","0","1","paid ads","2021-07-01 00:00:00.0","7","434.32616584832186",
"Tier 1","GroupM","BRAND’S Suntory","295384841","Non CBP","1","1","paid ads","2021-07-01 00:00:00.0","7","19.5476008431046","13.125762532957076"
"Tier 1","GroupM","Unilever","111138057","CBP","1","1","paid ads","2021-07-01 00:00:00.0","7","60913.40802168564","40901.94674953185"
"Tier 1","OMD","Sanofi","165026318","Non CBP","1","1","paid ads","2021-06-01 00:00:00.0","6","86.57803575978477","4.517481489440678"
"Tier 2","OnPoint","Kamart","89771749","Non CBP","0","0","paid ads","2021-11-01 00:00:00.0","11","0.0",
"Tier 1","GroupM","Nestlé","269296276","CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","512.0872861092627","343.85478645516986"
"Tier 2","OnPoint","Hd insurance","469680403","Non CBP","0","0","paid ads","2021-11-01 00:00:00.0","11","0.0",
"Tier 1","Dentsu","Mentholatum","138781248","CBP","1","0","paid ads","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","paid ads","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 1","OMD","Star Kombucha","218106617","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","217.64182342898278","11.356147087888038"
"Tier 2","OnPoint","CJ","253598734","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","1305.8509405738976",
"Tier 1","Dentsu","RB Health","61963112","CBP","1","0","paid ads","2021-01-01 00:00:00.0","1","0.0","0.0"
"Tier 1","OMD","Beiersdorf","82297261","Non CBP","1","1","paid ads","2021-01-01 00:00:00.0","1",,
"Tier 1","Publicis","Samsung","65589552","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","4392.258828363262","1273.1487690183214"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","paid ads","2021-09-01 00:00:00.0","9","1612.587837063865","1082.8154914111421"
"Tier 1","GroupM","Huawei","93963889","CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","3035.1574687599827","2038.0381462069652"
"Tier 1","GroupM","Shiseido CPC","27495213","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","820.0290750987259","550.6305861398391"
"Tier 1","GroupM","Karcher","45544299","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","286.1744909136518","192.159561721739"
"Tier 2","OnPoint","Vpmilk","320322244","Non CBP","0","1","paid ads","2021-02-01 00:00:00.0","2","13.035113686466275",
"Tier 1","Dentsu","KAO","158660528","CBP","1","0","paid ads","2021-02-01 00:00:00.0","2","0.0","0.0"
"Tier 2","OnPoint","Taisun","132894999","Non CBP","0","1","paid ads","2021-12-01 00:00:00.0","12","810.7227406838956",
"Tier 2","OnPoint","Zuellig pharma","569193627","Non CBP","0","0","paid ads","2021-12-01 00:00:00.0","12","0.0",
"Tier 1","GroupM","Nokia","66829677","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8","21.95783035493596","14.744175988201281"
"Tier 1","OMD","HP","142007769","Non CBP","1","1","paid ads","2021-12-01 00:00:00.0","12",,
"Tier 1","Dentsu","Bitis","25211549","CBP","1","0","paid ads","2021-07-01 00:00:00.0","7","0.0","0.0"
"Tier 1","GroupM","Fonterra","135890280","CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","2120.1899351427","1423.6585776850172"
"Tier 2","OnPoint","CJ","253598734","Non CBP","1","1","paid ads","2021-11-01 00:00:00.0","11","1335.5460843031321",
"Tier 1","GroupM","Fonterra","135890280","CBP","1","1","paid ads","2021-10-01 00:00:00.0","10","969.3550480651414","650.8995284459396"
"Tier 1","GroupM","FCV","131420188","Non CBP","1","1","paid ads","2021-08-01 00:00:00.0","8",,
"Tier 2","OnPoint","Panasonic","189431669","CBP","0","1","paid ads","2021-01-01 00:00:00.0","1","3513.0563602961347",
"Tier 1","GroupM","Fonterra","135890280","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","77.73724641730493","52.19876570169704"
"Tier 1","GroupM","Shiseido CPC","58411241","CBP","1","1","paid ads","2021-01-01 00:00:00.0","1","722.3381590689597","485.03339210433273"
"Tier 2","OnPoint","Unilever International","39232661","CBP","0","1","paid ads","2021-04-01 00:00:00.0","4","365.957518591183",
"Tier 1","Dentsu","Mentholatum","59597911","CBP","1","0","paid ads","2021-02-01 00:00:00.0","2","0.0","0.0"
